src_ip,dst_ip,protocol,src_port,dst_port,timestamp,length,ttl,flags
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.102335,40,118,16
167.246.129.18,163.45.162.170,TCP,15779,58603,1641013200.102344,44,43,2
170.17.229.205,163.45.95.178,TCP,38540,9728,1641013200.102353,52,53,2
89.247.66.138,133.251.127.50,TCP,8080,10229,1641013200.1024,40,246,2
185.138.73.113,133.251.78.159,TCP,52190,43395,1641013200.102403,40,247,2
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102438,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102446,2840,56,24
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102456,1440,56,24
167.46.181.117,133.105.82.85,TCP,51376,3185,1641013200.102474,44,41,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.102483,52,57,16
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.102596,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.102598,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.102599,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.1026,1344,56,
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102605,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102617,1440,56,24
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102633,1440,56,16
44.199.87.88,163.45.24.230,TCP,443,43582,1641013200.102634,40,240,4
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102656,1440,56,24
167.246.129.107,133.251.65.235,TCP,35984,12285,1641013200.102684,44,43,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.102701,40,118,16
167.46.181.111,133.105.6.31,TCP,48712,12129,1641013200.102741,44,41,2
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.102821,1440,56,16
130.187.192.12,61.90.227.135,TCP,80,19013,1641013200.10288,2840,56,16
92.72.196.229,133.105.124.73,TCP,49119,3047,1641013200.102881,40,243,2
2.77.121.24,133.105.88.186,TCP,51074,50802,1641013200.102885,40,241,2
45.108.164.222,133.105.187.4,TCP,51975,5555,1641013200.102906,40,242,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.102953,40,118,16
210.242.69.6,163.45.254.195,UDP,46090,5710,1641013200.102984,156,57,
202.101.173.10,47.205.135.94,TCP,2375,53088,1641013200.103007,52,246,18
203.78.139.131,13.235.56.33,TCP,49301,80,1641013200.103014,40,125,16
89.247.66.138,133.105.90.26,TCP,8080,38090,1641013200.103156,40,246,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.103198,40,118,16
85.131.9.178,163.45.56.99,TCP,64601,23,1641013200.103229,40,51,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.103323,40,118,16
202.101.173.10,47.205.135.94,TCP,2375,53088,1641013200.103323,52,246,20
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.103327,40,118,16
43.163.214.4,202.101.172.172,TCP,4462,8443,1641013200.103358,162,50,24
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.103485,52,57,16
89.247.69.145,133.251.167.60,TCP,53450,12717,1641013200.103587,40,246,2
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103662,1368,121,16
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103671,1368,121,16
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103682,1368,121,16
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103699,1368,121,16
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103705,1368,121,16
163.45.114.178,52.33.240.37,TCP,18047,443,1641013200.103722,96,122,24
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103722,1368,121,16
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.103726,1139,58,
13.235.56.33,203.78.139.131,TCP,80,49301,1641013200.103729,1368,121,16
92.72.196.229,133.105.76.208,TCP,49119,3002,1641013200.103729,40,243,2
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.103733,1140,58,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.103802,52,57,16
89.247.69.153,163.45.135.211,TCP,8080,41882,1641013200.103818,40,246,2
163.45.124.151,3.184.243.79,TCP,35756,2101,1641013200.103852,417,57,24
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.103856,1140,58,
195.123.232.36,133.251.180.52,TCP,53544,80,1641013200.10403,40,244,2
133.243.205.222,24.102.96.186,TCP,80,41649,1641013200.104052,1452,57,24
202.101.173.116,92.247.210.236,TCP,22,37596,1641013200.104088,52,246,18
202.101.173.116,92.247.210.236,TCP,22,37596,1641013200.104089,52,246,20
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.104111,52,57,16
202.101.170.119,157.10.148.12,TCP,62078,49832,1641013200.104203,52,246,18
204.51.46.66,203.78.137.8,OTHER,,,1641013200.104237,106,250,
157.206.196.212,52.59.33.227,TCP,41463,443,1641013200.104239,40,57,16
46.27.231.36,202.101.170.182,TCP,53102,3664,1641013200.104276,40,244,2
202.101.170.119,157.10.148.12,TCP,62078,49832,1641013200.104283,52,246,20
183.124.50.208,203.78.138.219,UDP,7777,10001,1641013200.104339,32,114,
133.243.205.209,193.252.81.104,TCP,25,63519,1641013200.104349,86,57,24
89.247.69.153,163.45.244.188,TCP,8080,38933,1641013200.104378,40,246,2
159.141.156.3,203.78.136.217,ICMP,,,1641013200.104393,48,235,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.104426,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.104427,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.104428,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.104437,1344,56,
205.244.62.135,163.45.128.81,UDP,53,17094,1641013200.104513,192,246,
133.243.205.222,24.102.96.186,TCP,80,36618,1641013200.104532,1452,57,24
2.76.87.112,133.251.160.141,TCP,45259,23,1641013200.104533,40,244,2
134.210.231.164,202.101.173.66,TCP,41076,6470,1641013200.104556,60,53,2
157.206.152.134,144.195.32.21,UDP,59899,8801,1641013200.104604,80,57,
133.243.248.62,8.7.152.176,TCP,52139,80,1641013200.104683,52,121,16
89.247.69.180,203.78.242.60,TCP,53467,13265,1641013200.104686,40,246,2
89.247.69.140,133.251.72.76,TCP,55373,61004,1641013200.104712,40,246,2
46.164.31.242,133.105.132.251,TCP,60000,52222,1641013200.104722,40,241,2
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.10473,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.104736,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.10474,1440,62,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.104765,94,253,
133.243.248.62,8.5.160.94,TCP,52600,80,1641013200.104766,40,121,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.104777,1440,62,16
185.47.151.13,203.78.137.132,ICMP,,,1641013200.104779,84,52,
92.72.196.229,133.105.37.239,TCP,49119,3048,1641013200.104809,40,243,2
202.101.173.28,167.46.173.197,TCP,57555,47070,1641013200.104826,52,246,18
183.124.50.208,203.78.141.135,UDP,7777,10001,1641013200.104827,32,114,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.104876,1140,58,
91.239.6.9,163.45.7.73,TCP,43892,5900,1641013200.104918,40,243,2
202.101.173.28,167.46.173.197,TCP,57555,47070,1641013200.104943,52,246,20
202.101.172.100,46.27.231.36,TCP,3664,53102,1641013200.105039,52,246,18
202.101.172.100,46.27.231.36,TCP,3664,53102,1641013200.10504,52,246,20
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105053,1440,62,16
110.71.87.27,203.78.135.92,TCP,14414,443,1641013200.105059,40,118,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105084,1440,62,16
110.71.87.27,203.78.135.92,TCP,14414,443,1641013200.105192,40,118,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.105299,127,250,
89.247.69.153,163.45.188.160,TCP,8080,32020,1641013200.105308,40,246,2
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105314,1440,62,16
68.183.199.195,202.250.224.221,TCP,34460,4222,1641013200.105318,44,245,2
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105319,1440,62,16
78.159.225.71,202.101.173.64,TCP,50906,1723,1641013200.105325,196,50,25
202.101.172.81,200.145.16.225,TCP,445,19025,1641013200.105365,52,246,18
92.72.196.221,133.251.187.154,TCP,49857,3161,1641013200.105386,40,243,2
202.250.230.253,184.145.138.139,ICMP,,,1641013200.105408,56,252,
133.243.248.62,8.8.23.192,TCP,52310,80,1641013200.105449,52,121,16
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.105449,52,57,16
92.72.196.229,133.105.226.61,TCP,49119,3003,1641013200.105493,40,243,2
170.189.106.250,133.105.93.73,TCP,54956,118,1641013200.105498,44,247,2
89.247.69.153,163.45.222.246,TCP,8080,35159,1641013200.105501,40,246,2
45.242.128.124,203.78.230.243,TCP,60000,22191,1641013200.10554,44,245,2
116.253.212.133,133.105.119.133,TCP,12669,23,1641013200.105545,40,57,2
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105545,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105554,1440,62,16
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.105554,52,54,16
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.105559,52,57,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105619,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105634,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105653,2840,62,16
167.246.129.119,203.78.201.60,TCP,35625,8790,1641013200.105657,44,43,2
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105658,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105675,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105684,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105693,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105717,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14417,1641013200.105731,1440,62,16
133.243.248.62,8.5.160.94,TCP,52576,80,1641013200.105733,40,121,16
185.167.248.117,133.105.247.132,TCP,58061,9150,1641013200.105829,40,244,2
202.101.172.81,200.145.16.225,TCP,445,19025,1641013200.105887,52,246,20
220.188.163.127,202.101.173.212,TCP,2897,445,1641013200.105931,48,52,2
167.46.174.236,133.105.5.42,TCP,51570,61867,1641013200.105938,44,40,2
142.41.98.131,202.250.249.246,TCP,60837,5900,1641013200.106037,40,118,16
163.45.223.232,54.79.175.17,TCP,33334,443,1641013200.106086,52,57,16
159.141.177.213,203.78.136.217,ICMP,,,1641013200.106127,48,44,
157.206.229.0,192.120.200.155,TCP,58678,443,1641013200.106129,52,54,16
203.78.137.8,204.51.46.66,OTHER,,,1641013200.10617,106,253,
89.247.69.180,203.78.189.160,TCP,53467,11775,1641013200.106462,40,246,2
118.117.192.82,203.78.233.55,TCP,50767,1433,1641013200.106486,40,246,2
89.247.69.180,203.78.135.206,TCP,53467,10512,1641013200.106578,40,246,2
163.45.129.214,38.89.4.62,UDP,14431,53,1641013200.106592,92,249,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.106606,113,253,
185.172.187.30,163.45.63.247,UDP,57865,5351,1641013200.10666,32,235,
198.7.100.165,203.78.146.191,UDP,8801,61112,1641013200.10666,915,46,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.106773,94,253,
204.51.46.66,203.78.137.8,OTHER,,,1641013200.106774,159,250,
89.247.69.140,133.105.113.232,TCP,44025,61004,1641013200.106799,40,246,2
203.78.138.219,183.124.50.208,UDP,10001,7777,1641013200.106802,161,62,
52.33.240.37,163.45.114.178,TCP,443,18047,1641013200.106802,98,45,24
157.206.78.124,169.89.203.244,TCP,62789,80,1641013200.106807,40,120,16
202.101.172.159,162.113.225.132,TCP,5602,58884,1641013200.106813,52,246,18
101.35.241.78,203.78.173.200,TCP,51126,2376,1641013200.106883,40,243,2
202.101.172.159,162.113.225.132,TCP,5602,58884,1641013200.106885,52,246,20
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.106885,52,57,16
163.45.124.151,3.184.243.79,TCP,35754,2101,1641013200.106887,296,57,24
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.106911,52,57,16
167.56.235.240,202.101.170.224,TCP,55524,29829,1641013200.10702,40,54,17
157.206.21.20,52.136.52.124,TCP,22811,443,1641013200.107122,52,56,16
167.56.235.240,202.101.172.63,TCP,45436,29829,1641013200.107166,40,54,17
202.101.172.33,89.247.69.152,TCP,14403,8080,1641013200.107197,52,246,18
34.191.103.25,163.45.196.99,UDP,123,3702,1641013200.107231,31,243,
203.78.137.8,204.51.46.66,OTHER,,,1641013200.107245,91,253,
89.247.69.180,203.78.242.33,TCP,53467,13265,1641013200.10729,40,246,2
167.246.129.25,133.105.95.61,TCP,7157,8081,1641013200.107312,44,43,2
133.243.157.120,52.58.184.100,TCP,61139,443,1641013200.107392,40,56,16
198.7.100.165,203.78.146.191,UDP,8801,62162,1641013200.107397,129,46,
198.7.100.165,203.78.142.251,UDP,8801,52776,1641013200.107462,192,46,
203.78.135.92,110.71.87.27,TCP,443,14414,1641013200.107463,1440,62,16
203.78.135.92,110.71.87.27,TCP,443,14414,1641013200.107489,1440,62,16
133.243.19.199,206.56.25.148,TCP,36452,10000,1641013200.107494,40,59,16
203.78.135.92,110.71.87.27,TCP,443,14414,1641013200.107495,2840,62,16
203.78.141.135,183.124.50.208,UDP,10001,7777,1641013200.107515,149,59,
157.206.162.116,188.172.244.164,TCP,49837,5938,1641013200.107571,64,120,24
193.96.13.41,163.45.30.78,TCP,48605,54103,1641013200.107571,44,244,2
167.246.129.28,163.45.104.230,UDP,53984,47808,1641013200.10762,45,43,
45.213.168.75,163.45.180.249,TCP,33641,106,1641013200.107635,40,240,2
202.101.172.33,89.247.69.152,TCP,14403,8080,1641013200.107637,52,246,20
202.101.170.121,200.133.1.150,TCP,80,9662,1641013200.107645,52,246,18
133.243.157.120,52.58.184.100,TCP,61139,443,1641013200.107645,40,56,16
202.101.170.121,200.133.1.150,TCP,80,9662,1641013200.107646,52,246,20
203.78.137.8,204.51.46.66,OTHER,,,1641013200.107647,214,253,
89.247.69.180,163.45.173.37,TCP,53467,13265,1641013200.10768,40,246,2
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.107685,52,57,16
107.132.247.254,203.78.217.243,TCP,46693,8301,1641013200.107731,44,243,2
92.72.197.100,163.45.251.48,TCP,45239,44487,1641013200.107754,40,247,2
130.187.228.172,68.107.93.84,UDP,53,6672,1641013200.107855,1266,59,
202.101.172.217,114.68.219.99,TCP,23,60339,1641013200.107889,52,246,18
130.187.3.242,200.133.1.150,UDP,3283,31288,1641013200.107894,1034,58,
133.227.58.122,180.187.124.214,ICMP,,,1641013200.107967,56,248,
167.246.129.127,163.45.133.6,TCP,42570,8191,1641013200.108028,44,43,2
133.251.114.78,179.40.74.191,TCP,23,47183,1641013200.10809,772,61,24
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.10817,52,57,16
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.10821,52,57,16
203.78.129.205,126.15.117.154,UDP,40000,56747,1641013200.108211,312,63,
187.128.157.18,133.251.92.147,TCP,43541,23,1641013200.108282,60,52,2
133.243.157.120,52.58.184.100,TCP,61139,443,1641013200.108287,40,56,16
89.247.66.53,203.78.189.120,TCP,35242,3615,1641013200.10831,40,246,2
178.128.25.252,133.105.214.235,TCP,36905,22,1641013200.108313,40,244,2
103.218.41.6,163.45.254.221,TCP,80,60253,1641013200.108457,1406,53,16
184.145.138.179,133.105.247.215,UDP,15041,53,1641013200.108463,70,54,
103.218.41.6,163.45.254.221,TCP,80,60253,1641013200.108464,995,53,24
104.201.127.240,202.101.173.170,TCP,33689,7001,1641013200.108465,140,55,24
133.227.134.152,212.220.246.0,TCP,443,60816,1641013200.108478,40,248,17
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.108503,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.108504,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.108505,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.108533,1344,56,
202.101.172.217,114.68.219.99,TCP,23,60339,1641013200.108598,52,246,20
223.71.71.163,133.251.88.241,TCP,24251,32771,1641013200.108599,44,114,2
202.101.173.35,134.210.231.164,TCP,6470,49506,1641013200.108607,52,246,18
89.247.66.138,133.251.128.254,TCP,8080,51114,1641013200.108726,40,246,2
98.246.50.193,203.78.129.194,TCP,59488,443,1641013200.108767,52,54,16
167.46.173.234,133.105.44.95,TCP,26622,11522,1641013200.1089,44,39,2
91.133.86.62,133.251.131.145,UDP,123,49926,1641013200.108968,76,50,
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.108981,1500,63,16
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.108987,1500,63,16
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.10899,1500,63,16
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.108994,1500,63,16
203.78.129.194,98.246.50.193,TCP,443,59488,1641013200.109019,1500,63,16
195.200.255.59,133.105.177.19,TCP,13830,22,1641013200.109051,40,238,2
46.164.31.242,133.105.134.147,TCP,60000,52222,1641013200.109132,40,241,2
43.161.65.97,133.105.151.31,TCP,48718,9040,1641013200.109148,52,51,2
157.206.78.128,35.90.69.48,TCP,62041,443,1641013200.109165,52,120,2
202.101.173.35,134.210.231.164,TCP,6470,49506,1641013200.109201,52,246,20
157.206.236.86,164.173.4.181,TCP,22,60704,1641013200.109208,73,56,24
107.132.247.254,203.78.217.176,TCP,46693,8301,1641013200.109239,44,243,2
47.205.135.94,202.250.226.181,TCP,53088,2375,1641013200.109271,40,243,2
202.101.173.191,167.246.129.60,TCP,21271,56100,1641013200.109326,52,246,18
89.247.69.153,163.45.135.217,TCP,8080,40755,1641013200.109331,40,246,2
131.140.52.139,162.32.231.52,TCP,5900,53136,1641013200.109406,40,55,16
89.247.69.180,163.45.38.154,TCP,53467,20988,1641013200.109449,40,246,2
46.164.31.242,133.251.119.152,TCP,60000,52222,1641013200.109498,40,241,2
202.101.173.191,167.246.129.60,TCP,21271,56100,1641013200.109551,52,246,20
133.243.44.241,188.172.202.206,TCP,63797,80,1641013200.109571,52,120,2
167.46.181.29,133.105.216.133,TCP,1306,50995,1641013200.109571,44,41,2
92.72.197.100,203.78.150.192,TCP,45239,523,1641013200.109601,40,247,2
167.246.129.29,163.45.144.30,TCP,43534,995,1641013200.109617,44,43,2
163.45.18.35,18.25.103.53,UDP,60725,33434,1641013200.109648,68,122,
202.250.202.133,89.247.69.144,ICMP,,,1641013200.109674,56,252,
163.45.132.95,205.218.1.145,UDP,63134,27017,1641013200.109677,112,122,
163.45.18.35,18.25.103.78,UDP,60726,5004,1641013200.109687,68,122,
131.140.52.139,162.32.231.52,TCP,5900,53136,1641013200.109729,60,55,24
157.206.78.128,35.192.200.240,TCP,64739,443,1641013200.10973,40,120,16
204.51.46.66,203.78.137.8,OTHER,,,1641013200.109811,214,250,
153.1.154.10,203.78.135.85,UDP,59365,40029,1641013200.109833,126,54,
89.247.69.180,163.45.18.61,TCP,53467,21950,1641013200.109876,40,246,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.109963,40,118,16
157.206.78.124,169.89.203.244,TCP,62789,80,1641013200.109965,40,58,20
114.247.98.179,163.45.180.199,TCP,40760,443,1641013200.109976,685,49,24
212.76.83.237,163.45.52.205,TCP,45582,23,1641013200.110017,40,53,2
110.71.87.27,203.78.135.92,TCP,14417,443,1641013200.110077,40,118,16
163.45.18.35,170.42.127.195,TCP,59847,33434,1641013200.110093,40,122,16
133.243.19.198,206.56.25.148,TCP,58724,10000,1641013200.110093,238,59,24
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.110142,1140,58,
78.159.225.71,202.101.172.67,TCP,42914,1723,1641013200.110165,196,50,25
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110208,206,54,24
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110254,2548,54,16
167.246.129.121,133.251.152.76,TCP,40834,8809,1641013200.110276,44,43,2
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110277,1300,54,16
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110282,1300,54,16
202.101.173.12,106.84.235.202,TCP,8118,45960,1641013200.110283,52,246,18
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110295,1300,54,16
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110306,1300,54,16
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110312,1300,54,16
133.243.5.1,162.141.163.139,TCP,56724,443,1641013200.110317,553,54,24
139.93.95.247,163.45.226.72,TCP,11913,7625,1641013200.110333,40,246,2
162.249.182.185,133.105.172.14,TCP,38530,110,1641013200.11035,40,237,2
202.101.173.12,106.84.235.202,TCP,8118,45960,1641013200.110382,52,246,20
46.164.30.211,133.251.155.236,TCP,60000,24322,1641013200.110385,40,241,2
163.45.18.35,170.42.127.195,TCP,59847,33434,1641013200.110399,82,122,24
163.45.17.117,13.192.246.29,TCP,60248,443,1641013200.1104,40,122,17
89.247.69.180,163.45.5.225,TCP,53467,8682,1641013200.110404,40,246,2
205.244.62.135,163.45.128.76,UDP,53,64744,1641013200.11043,264,246,
157.206.249.55,18.222.254.242,TCP,49480,443,1641013200.110446,52,57,16
193.96.13.180,202.250.234.132,TCP,37735,56554,1641013200.110451,44,244,2
89.247.69.180,163.45.6.39,TCP,53467,8682,1641013200.110453,40,246,2
46.164.31.242,133.105.13.6,TCP,60000,52222,1641013200.110573,40,241,2
89.247.69.180,163.45.23.132,TCP,53467,32448,1641013200.110589,40,246,2
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.11059,52,57,16
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.110598,1140,58,
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.110599,1140,58,
89.247.66.196,163.45.86.193,TCP,40724,3531,1641013200.110603,40,246,2
163.45.255.200,109.41.41.125,UDP,56292,50002,1641013200.110617,1140,58,
157.206.196.247,8.7.188.3,TCP,55715,443,1641013200.110651,52,57,16
20.88.40.130,202.250.229.3,TCP,53183,29039,1641013200.110853,40,238,2
107.132.243.216,203.78.174.74,TCP,33680,3128,1641013200.110884,44,243,2
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.110939,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.110941,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.110942,1344,56,
133.227.136.19,119.67.223.152,UDP,4500,56540,1641013200.110943,1344,56,
